_id,_athlete_id,_recruit_type,_year,_ranking,_name,_school,_committed_to,_position,_height,_weight,_stars,_rating,_city,_state_province,_country,_hometown_info,discriminator
61591,4430802,HighSchool,2020,23,Darnell Washington,Desert Pines,Georgia,ATH,79,261,5,0.9894,Las Vegas,NV,USA,"{'latitude': '36.1672559', 'longitude': '-115.1485163', 'fipsCode': '32003'}",
61592,4429022,HighSchool,2020,24,Kayshon Boutte,Westgate,LSU,WR,72,180,5,0.9894,New Iberia,LA,USA,"{'latitude': '30.0035365', 'longitude': '-91.8187285', 'fipsCode': '22045'}",
61593,4428995,HighSchool,2020,25,Demond Demas,Tomball,Texas A&M,WR,75,182,5,0.989,Tomball,TX,USA,"{'latitude': '30.0971621', 'longitude': '-95.6160549', 'fipsCode': '48201'}",
61594,4430831,HighSchool,2020,26,Trenton Simpson,Mallard Creek,Clemson,OLB,75,224,5,0.9871,Charlotte,NC,USA,"{'latitude': '35.2272', 'longitude': '-80.843083', 'fipsCode': '37119'}",
61595,4429006,HighSchool,2020,27,Rakim Jarrett,St. John's,Maryland,WR,72,208,5,0.987,Washington,DC,USA,"{'latitude': '38.8949855', 'longitude': '-77.0365708', 'fipsCode': '11001'}",
74907,4688816,HighSchool,2020,28,Tony Grimes,Princess Anne,North Carolina,CB,72,180,5,0.986,Virginia Beach,VA,USA,"{'latitude': '36.8529841', 'longitude': '-75.9774183', 'fipsCode': '51810'}",
61596,4430878,HighSchool,2020,29,Jaxon Smith-Njigba,Rockwall,Ohio State,WR,73,188,5,0.9856,Rockwall,TX,USA,"{'latitude': '32.9312336', 'longitude': '-96.4597089', 'fipsCode': '48397'}",
61597,4428997,HighSchool,2020,29,Sav'ell Smalls,Kennedy Catholic,Washington,WDE,76,244,5,0.9845,,,,"{'latitude': None, 'longitude': None, 'fipsCode': None}",
74908,4428997,HighSchool,2020,30,Sav'ell Smalls,Kennedy Catholic,Washington,WDE,76,244,5,0.9843,Burien,WA,USA,"{'latitude': '47.469918', 'longitude': '-122.3485274', 'fipsCode': '53033'}",
61598,4430805,HighSchool,2020,31,Dontae Manning,Raytown,Oregon,CB,72,185,5,0.9841,Kansas City,MO,USA,"{'latitude': '39.100105', 'longitude': '-94.5781416', 'fipsCode': '29095'}",
61599,4429086,HighSchool,2020,32,Michael Mayer,Covington Catholic,Notre Dame,TE,76,232,5,0.9833,Alexandria,KY,USA,"{'latitude': '38.9595078', 'longitude': '-84.3879946', 'fipsCode': '21037'}",
61600,,HighSchool,2020,32,Mekhail Sherman,St. John's,Georgia,OLB,75,234,4,0.9833,Washington,DC,USA,"{'latitude': '38.8949855', 'longitude': '-77.0365708', 'fipsCode': '11001'}",
74909,4685771,HighSchool,2020,33,MJ Sherman,St. John's,Georgia,OLB,75,234,4,0.983,Washington,DC,USA,"{'latitude': '38.8949855', 'longitude': '-77.0365708', 'fipsCode': '11001'}",
61601,,HighSchool,2020,34,Demonte Capehart,IMG Academy,Clemson,DT,76,295,4,0.9829,Hartsville,SC,USA,"{'latitude': '34.3740431', 'longitude': '-80.0734005', 'fipsCode': '45031'}",
61602,4429049,HighSchool,2020,35,Demorie Tate,Freedom,Florida State,CB,73,189,4,0.9828,Orlando,FL,USA,"{'latitude': '28.5421109', 'longitude': '-81.3790304', 'fipsCode': '12095'}",
61603,4429097,HighSchool,2020,36,Curtis Jacobs,McDonogh School,Penn State,OLB,74,220,4,0.9823,Owings Mills,MD,USA,"{'latitude': '39.4010753', 'longitude': '-76.796299', 'fipsCode': '24005'}",
61604,4689632,HighSchool,2020,37,Jordan Johnson,DeSmet,Notre Dame,WR,73,182,4,0.9822,Saint Louis,MO,USA,"{'latitude': '38.6264178', 'longitude': '-90.1998378', 'fipsCode': '29510'}",
61605,4429035,HighSchool,2020,38,Tate Ratledge,Darlington School,Georgia,OT,78,322,4,0.9821,Rome,GA,USA,"{'latitude': '34.257038', 'longitude': '-85.1646726', 'fipsCode': '13115'}",
61606,4429045,HighSchool,2020,39,Demouy Kennedy,Theodore,Alabama,ILB,75,215,4,0.9819,Theodore,AL,USA,"{'latitude': '30.547295', 'longitude': '-88.18020367595204', 'fipsCode': '01097'}",
61607,4429013,HighSchool,2020,40,Tank Bigsby,Callaway,Auburn,RB,72,210,4,0.9814,Hogansville,GA,USA,"{'latitude': '33.1731769', 'longitude': '-84.914936', 'fipsCode': '13285'}",
61608,4429034,HighSchool,2020,41,Jaquelin Roy,University Lab,LSU,DT,75,289,4,0.9803,Baton Rouge,LA,USA,"{'latitude': '30.4459596', 'longitude': '-91.18738', 'fipsCode': '22033'}",
61609,,HighSchool,2020,42,CJ Stroud,Rancho Cucamonga,Ohio State,PRO,74,194,4,0.978,Rancho Cucamonga,CA,USA,"{'latitude': '34.1033192', 'longitude': '-117.5751735', 'fipsCode': '06071'}",
61610,4429023,HighSchool,2020,43,MarShawn Lloyd,DeMatha Catholic,South Carolina,RB,69,211,4,0.9778,Hyattsville,MD,USA,"{'latitude': '38.9529442', 'longitude': '-76.9408647', 'fipsCode': '24033'}",
61611,4428987,HighSchool,2020,44,Desmond Evans,Lee County,North Carolina,WDE,78,240,4,0.9774,Sanford,NC,USA,"{'latitude': '35.4798757', 'longitude': '-79.1802994', 'fipsCode': '37105'}",
61612,4690797,HighSchool,2020,45,Avantae Williams,Deland,Miami,S,71,170,4,0.9766,Deland,FL,USA,"{'latitude': '29.0283213', 'longitude': '-81.3031098', 'fipsCode': '12127'}",
61613,4429125,HighSchool,2020,46,Gary Bryant Jr.,Centennial,USC,WR,70,164,4,0.9766,Corona,CA,USA,"{'latitude': '33.8752945', 'longitude': '-117.5664449', 'fipsCode': '06065'}",
61614,4429001,HighSchool,2020,47,Jase McClellan,Aledo,Alabama,RB,70,202,4,0.9755,Aledo,TX,USA,"{'latitude': '32.69900905', 'longitude': '-97.60396629774493', 'fipsCode': '48367'}",
61615,4429031,HighSchool,2020,48,Turner Corcoran,Lawrence Free State,Nebraska,OT,78,280,4,0.9748,Lawrence,KS,USA,"{'latitude': '38.9719384', 'longitude': '-95.2359496', 'fipsCode': '20045'}",
61616,4692672,HighSchool,2020,49,Donell Harris,Gulliver Prep,Texas A&M,WDE,76,216,4,0.9745,Miami,FL,USA,"{'latitude': '25.7742658', 'longitude': '-80.1936589', 'fipsCode': '12086'}",
61617,4429044,HighSchool,2020,50,Walker Parks,Frederick Douglass,Clemson,OT,77,275,4,0.9745,Lexington,KY,USA,"{'latitude': '38.0464066', 'longitude': '-84.4970393', 'fipsCode': '21067'}",
61618,4429067,HighSchool,2020,51,Clark Phillips III,La Habra,Utah,CB,70,178,4,0.9744,La Habra,CA,USA,"{'latitude': '33.9330156', 'longitude': '-117.944777', 'fipsCode': '06059'}",
61619,4692185,HighSchool,2020,52,Justin Rogers,Oak Park,Kentucky,DT,74,311,4,0.9744,Oak Park,MI,USA,"{'latitude': '42.4595317', 'longitude': '-83.1821445', 'fipsCode': '17031'}",
61620,4686092,HighSchool,2020,53,Fred Davis II,Trinity Christian Academy,Clemson,CB,72,192,4,0.974,Jacksonville,FL,USA,"{'latitude': '30.3321838', 'longitude': '-81.655651', 'fipsCode': '12031'}",
61622,4429019,HighSchool,2020,54,Marcus Rosemy,St. Thomas Aquinas,Georgia,WR,74,195,4,0.9737,Fort Lauderdale,FL,USA,"{'latitude': '26.1223084', 'longitude': '-80.1433786', 'fipsCode': '12011'}",
61621,4429012,HighSchool,2020,54,Kendall Milton,Buchanan,Georgia,RB,73,215,4,0.9738,Clovis,CA,USA,"{'latitude': '36.8252277', 'longitude': '-119.7029194', 'fipsCode': '06019'}",
74910,4695252,HighSchool,2020,55,Marcus Rosemy-Jacksaint,St. Thomas Aquinas,Georgia,WR,74,195,4,0.9734,Fort Lauderdale,FL,USA,"{'latitude': '26.1223084', 'longitude': '-80.1433786', 'fipsCode': '12011'}",
61623,,HighSchool,2020,56,Timothy Smith,Sebastian River,Alabama,DT,76,320,4,0.9731,Sebastian,FL,USA,"{'latitude': '27.816415', 'longitude': '-80.4706078', 'fipsCode': '12061'}",
61624,4429004,HighSchool,2020,57,Phillip Webb,Lanier,LSU,OLB,75,224,4,0.9725,Buford,GA,USA,"{'latitude': '34.1206564', 'longitude': '-84.0043513', 'fipsCode': '13135'}",
61626,4429105,HighSchool,2020,58,Arian Smith,Lakeland,Georgia,WR,73,170,4,0.9723,Lakeland,FL,USA,"{'latitude': '28.0394654', 'longitude': '-81.9498042', 'fipsCode': '12105'}",
61625,4429032,HighSchool,2020,59,Hudson Card,Lake Travis,Texas,DUAL,74,179,4,0.9721,Austin,TX,USA,"{'latitude': '30.2711286', 'longitude': '-97.7436995', 'fipsCode': '48453'}",
61627,4430815,HighSchool,2020,60,Sedrick Van Pran,Warren Easton,Georgia,OC,76,305,4,0.9713,New Orleans,LA,USA,"{'latitude': '29.9499323', 'longitude': '-90.0701156', 'fipsCode': '22071'}",
61628,4692025,HighSchool,2020,61,Brian Branch,Sandy Creek,Alabama,S,71,185,4,0.9709,Tyrone,GA,USA,"{'latitude': '33.4713249', 'longitude': '-84.5972005', 'fipsCode': '13113'}",
61629,4692680,HighSchool,2020,62,McKinnley Jackson,George County,Texas A&M,DT,74,327,4,0.9709,Lucedale,MS,USA,"{'latitude': '30.9251869', 'longitude': '-88.5900235', 'fipsCode': '28039'}",
61630,4430835,HighSchool,2020,63,Alfred Collins,Cedar Creek,Texas,SDE,77,284,4,0.9706,Bastrop,TX,USA,"{'latitude': '30.1104947', 'longitude': '-97.3152701', 'fipsCode': '48021'}",
61631,4429141,HighSchool,2020,64,Derek Wingo,St. Thomas Aquinas,Florida,OLB,74,210,4,0.9705,Fort Lauderdale,FL,USA,"{'latitude': '26.1223084', 'longitude': '-80.1433786', 'fipsCode': '12011'}",
61632,4692048,HighSchool,2020,65,Quandarrius Robinson,Jackson-Olin,Alabama,OLB,77,217,4,0.9703,Birmingham,AL,USA,"{'latitude': '33.5206824', 'longitude': '-86.8024326', 'fipsCode': '01073'}",
61633,4429115,HighSchool,2020,66,Gee Scott Jr.,Eastside Catholic,Ohio State,WR,74,207,4,0.9702,Sammamish,WA,USA,"{'latitude': '47.6088445', 'longitude': '-122.0423067', 'fipsCode': '53033'}",
61635,4430834,HighSchool,2020,67,Jalen McMillan,San Joaquin Memorial,Washington,WR,74,182,4,0.9702,Fresno,CA,USA,"{'latitude': '36.7295295', 'longitude': '-119.70886126075588', 'fipsCode': '06019'}",
61634,4430817,HighSchool,2020,68,Xzavier Henderson,Columbus,Florida,WR,75,180,4,0.97,Miami,FL,USA,"{'latitude': '25.7742658', 'longitude': '-80.1936589', 'fipsCode': '12086'}",
61636,4686093,HighSchool,2020,69,E.J. Williams,Central,Clemson,WR,75,188,4,0.9682,Phenix City,AL,USA,"{'latitude': '32.4709761', 'longitude': '-85.0007653', 'fipsCode': '01113'}",
61637,4430804,HighSchool,2020,70,Chris Tyree,Thomas Dale,Notre Dame,APB,70,179,4,0.968,Chester,VA,USA,"{'latitude': '37.3569086', 'longitude': '-77.4421818', 'fipsCode': '51041'}",
61639,4429148,HighSchool,2020,71,Theo Johnson,,Penn State,TE,78,242,4,0.9667,Windsor,ON,CAN,"{'latitude': None, 'longitude': None, 'fipsCode': None}",
61638,4429025,HighSchool,2020,71,Quentin Johnston,Temple,TCU,WR,76,180,4,0.9674,Temple,TX,USA,"{'latitude': '31.098207', 'longitude': '-97.3427847', 'fipsCode': '48027'}",
74911,4429148,HighSchool,2020,72,Theo Johnson,Holy Names High School,Penn State,TE,78,242,4,0.9664,Windsor,ON,CAN,"{'latitude': None, 'longitude': None, 'fipsCode': None}",
61641,4690972,HighSchool,2020,73,Ja'Quinden Jackson,Duncanville,Texas,DUAL,74,219,4,0.9665,Duncanville,TX,USA,"{'latitude': '32.6518004', 'longitude': '-96.9083366', 'fipsCode': '48113'}",
61640,4429000,HighSchool,2020,74,Myles Hinton,Greater Atlanta Christian School,Stanford,OT,78,308,4,0.9662,Norcross,GA,USA,"{'latitude': '33.9412127', 'longitude': '-84.2135309', 'fipsCode': '13135'}",
61642,4429071,HighSchool,2020,75,Cody Simon,St. Peters Prep,Ohio State,ILB,73,218,4,0.966,Jersey City,NJ,USA,"{'latitude': '40.7281575', 'longitude': '-74.0776417', 'fipsCode': '34017'}",
61643,4429795,HighSchool,2020,76,Jahmyr Gibbs,Dalton,Georgia Tech,RB,69,191,4,0.9652,Dalton,GA,USA,"{'latitude': '34.7691867', 'longitude': '-84.9702475', 'fipsCode': '13313'}",
61644,4685723,HighSchool,2020,77,Roydell Williams,Hueytown,Alabama,RB,70,202,4,0.965,Hueytown,AL,USA,"{'latitude': '33.4512197', 'longitude': '-86.9966606', 'fipsCode': '01073'}",
61646,4429168,HighSchool,2020,78,Antonio Johnson,East St. Louis,Texas A&M,S,75,182,4,0.9651,East Saint Louis,IL,USA,"{'latitude': '38.6244952', 'longitude': '-90.1509429', 'fipsCode': '17163'}",
61645,4429114,HighSchool,2020,79,Zykeivous Walker,Schley County,Auburn,SDE,76,260,4,0.9649,Ellaville,GA,USA,"{'latitude': '32.2382139', 'longitude': '-84.3090798', 'fipsCode': '13249'}",
61647,4429112,HighSchool,2020,80,Jordan Toles,St. Frances Academy,LSU,S,73,190,4,0.9647,Baltimore,MD,USA,"{'latitude': '39.2908816', 'longitude': '-76.610759', 'fipsCode': '24510'}",
61648,,HighSchool,2020,80,Keshawn Lawrence,Ensworth,Tennessee,S,74,202,4,0.9649,Nashville,TN,USA,"{'latitude': '36.1622296', 'longitude': '-86.7743531', 'fipsCode': '47037'}",
74912,4692602,HighSchool,2020,81,Key Lawrence,Ensworth,Tennessee,S,74,202,4,0.9647,Nashville,TN,USA,"{'latitude': '36.1622296', 'longitude': '-86.7743531', 'fipsCode': '47037'}",
61649,4429033,HighSchool,2020,82,Jermaine Burton,Calabasas,Georgia,WR,72,190,4,0.9646,Calabasas,CA,USA,"{'latitude': '34.1446643', 'longitude': '-118.6440973', 'fipsCode': '06037'}",
61650,4430812,HighSchool,2020,83,Trey Wedig,Kettle Moraine,Wisconsin,OT,80,320,4,0.9641,Wales,WI,USA,"{'latitude': '43.0044549', 'longitude': '-88.3767626', 'fipsCode': '55133'}",
61651,4429111,HighSchool,2020,84,BJ Ojulari,Marietta,LSU,WDE,75,224,4,0.9634,Marietta,GA,USA,"{'latitude': '33.9528472', 'longitude': '-84.5496148', 'fipsCode': '13067'}",
61652,4430813,HighSchool,2020,85,Chantz Williams,Oakleaf,Miami,WDE,76,238,4,0.9634,Orange Park,FL,USA,"{'latitude': '30.1654707', 'longitude': '-81.7016346', 'fipsCode': '12019'}",
61653,4429079,HighSchool,2020,86,Luke Doty,Myrtle Beach,South Carolina,DUAL,73,185,4,0.9632,Myrtle Beach,SC,USA,"{'latitude': '33.6956461', 'longitude': '-78.8900409', 'fipsCode': '45051'}",
61654,4430855,HighSchool,2020,87,Jahari Rogers,Arlington,Florida,CB,72,170,4,0.963,Arlington,TX,USA,"{'latitude': '32.701938999999996', 'longitude': '-97.10562379033699', 'fipsCode': '48439'}",
61655,,HighSchool,2020,88,Andrew Gentry,Columbine,Virginia,OT,80,310,4,0.9628,Littleton,CO,USA,"{'latitude': '39.613321', 'longitude': '-105.0166498', 'fipsCode': '08005'}",
61656,4692668,HighSchool,2020,89,Antonio Doyle,Lutheran North,Texas A&M,ILB,75,229,4,0.9616,Saint Louis,MO,USA,"{'latitude': '38.6264178', 'longitude': '-90.1998378', 'fipsCode': '29510'}",
61657,4692511,HighSchool,2020,90,Nate Anderson,Reedy,Oklahoma,OG,77,262,4,0.9612,Frisco,TX,USA,"{'latitude': '33.1506744', 'longitude': '-96.8236116', 'fipsCode': '48085'}",
61658,4429057,HighSchool,2020,91,Omari Thomas,Briarcrest Christian,Tennessee,DT,76,319,4,0.9577,Memphis,TN,USA,"{'latitude': '35.1490215', 'longitude': '-90.0516285', 'fipsCode': '47157'}",
61659,4430828,HighSchool,2020,91,Mookie Cooper,,Ohio State,WR,68,193,4,0.9578,Saint Louis,MO,USA,"{'latitude': '38.6264178', 'longitude': '-90.1998378', 'fipsCode': '29510'}",
61660,4429030,HighSchool,2020,92,Andrew Raym,Broken Arrow,Oklahoma,OG,77,285,4,0.9577,Broken Arrow,OK,USA,"{'latitude': '36.0525993', 'longitude': '-95.7908195', 'fipsCode': '40143'}",
74913,4430828,HighSchool,2020,93,Mookie Cooper,Pattonville,Ohio State,WR,68,193,4,0.9574,Saint Louis,MO,USA,"{'latitude': '38.6264178', 'longitude': '-90.1998378', 'fipsCode': '29510'}",
61661,4686094,HighSchool,2020,94,Tre Williams,St. John's,Clemson,DT,74,306,4,0.9569,Washington,DC,USA,"{'latitude': '38.8949855', 'longitude': '-77.0365708', 'fipsCode': '11001'}",
61662,4688813,HighSchool,2020,95,Josh Downs,North Gwinnett,North Carolina,WR,70,165,4,0.9563,Suwanee,GA,USA,"{'latitude': '34.0514898', 'longitude': '-84.0712997', 'fipsCode': '13135'}",
61663,4429124,HighSchool,2020,96,Jacobian Guillory,Alexandria,LSU,DT,74,331,4,0.9562,Alexandria,LA,USA,"{'latitude': '31.311248', 'longitude': '-92.4449087', 'fipsCode': '27041'}",
61664,4429021,HighSchool,2020,97,Antoine Sampah,Woodbridge,LSU,ILB,74,220,4,0.9558,Woodbridge,VA,USA,"{'latitude': '38.6581723', 'longitude': '-77.2497049', 'fipsCode': '51153'}",
61665,4429008,HighSchool,2020,98,Wesley Steiner,Houston County,Auburn,ILB,72,220,4,0.9558,Warner Robins,GA,USA,"{'latitude': '32.6200973', 'longitude': '-83.606568', 'fipsCode': '13153'}",
61666,4429145,HighSchool,2020,99,Harrison Bailey,Marietta,Tennessee,PRO,77,211,4,0.9555,Marietta,GA,USA,"{'latitude': '33.9528472', 'longitude': '-84.5496148', 'fipsCode': '13067'}",
61667,4430863,HighSchool,2020,100,Tosh Baker,Pinnacle,Notre Dame,OT,79,271,4,0.9549,Phoenix,AZ,USA,"{'latitude': '33.4484367', 'longitude': '-112.0741417', 'fipsCode': '04013'}",
61668,4429123,HighSchool,2020,101,Jay Hardy,McCallie School,Auburn,DT,76,280,4,0.9549,Chattanooga,TN,USA,"{'latitude': '35.0457219', 'longitude': '-85.3094883', 'fipsCode': '47065'}",
61669,4429053,HighSchool,2020,102,A.J. Henning,Lincoln-Way East,Michigan,WR,70,183,4,0.9546,Frankfort,IL,USA,"{'latitude': '41.4958665', 'longitude': '-87.8486613', 'fipsCode': '17197'}",
61670,4430839,HighSchool,2020,103,Paul Tchio,Milton,Clemson,OG,77,299,4,0.9545,Alpharetta,GA,USA,"{'latitude': '34.0709576', 'longitude': '-84.2747329', 'fipsCode': '13121'}",
61671,4693369,HighSchool,2020,103,Jack Nelson,,Wisconsin,OT,79,273,4,0.954,,,,"{'latitude': None, 'longitude': None, 'fipsCode': None}",
74914,4693369,HighSchool,2020,104,Jack Nelson,Stoughton,Wisconsin,OT,79,273,4,0.9539,Stoughton,WI,USA,"{'latitude': '42.9167389', 'longitude': '-89.2178997', 'fipsCode': '55025'}",
61672,4430819,HighSchool,2020,105,Jalen Kimber,Mansfield Timberview,Georgia,CB,72,170,4,0.9534,Arlington,TX,USA,"{'latitude': '32.701938999999996', 'longitude': '-97.10562379033699', 'fipsCode': '48439'}",
61673,4429043,HighSchool,2020,106,Jaylan Knighton,Deerfield Beach,Miami,RB,69,194,4,0.953,Deerfield Beach,FL,USA,"{'latitude': '26.318342', 'longitude': '-80.0996306', 'fipsCode': '12011'}",
61674,4430858,HighSchool,2020,107,Garrett Hayes,Athens,TCU,OG,77,318,4,0.9525,Athens,TX,USA,"{'latitude': '32.2044416', 'longitude': '-95.854914', 'fipsCode': '48213'}",
61675,4430806,HighSchool,2020,108,Luke Wypler,St Joseph Regional,Ohio State,OC,74,285,4,0.9523,Montvale,NJ,USA,"{'latitude': '41.0467635', 'longitude': '-74.0229173', 'fipsCode': '34003'}",
61677,,HighSchool,2020,109,EJ Smith,Jesuit,Stanford,APB,71,199,4,0.9516,Dallas,TX,USA,"{'latitude': '32.7762719', 'longitude': '-96.7968559', 'fipsCode': '48113'}",
61676,4429039,HighSchool,2020,110,Marcus Dumervil,St. Thomas Aquinas,LSU,OT,77,305,4,0.9515,Fort Lauderdale,FL,USA,"{'latitude': '26.1223084', 'longitude': '-80.1433786', 'fipsCode': '12011'}",
61678,4429056,HighSchool,2020,111,Kobe Hudson,Troup County,Auburn,WR,73,186,4,0.9509,Lagrange,GA,USA,"{'latitude': '33.039291', 'longitude': '-85.0313269', 'fipsCode': '13285'}",
61679,4430826,HighSchool,2020,112,Zavier Betts,Bellevue West,Nebraska,WR,74,189,4,0.9505,Bellevue,NE,USA,"{'latitude': '41.1366494', 'longitude': '-95.8907373', 'fipsCode': '31153'}",
61680,4429100,HighSchool,2020,113,Peter Skoronski,Maine South,Northwestern,OC,76,275,4,0.9502,Park Ridge,IL,USA,"{'latitude': '42.0112329', 'longitude': '-87.8406031', 'fipsCode': '17031'}",
61682,,HighSchool,2020,114,Don Chaney Jr.,Belen Jesuit Prep,Miami,RB,70,203,4,0.9498,Miami,FL,USA,"{'latitude': '25.7742658', 'longitude': '-80.1936589', 'fipsCode': '12086'}",
61681,4430816,HighSchool,2020,115,Myles Murao,Mater Dei,Washington,OC,74,312,4,0.9497,Santa Ana,CA,USA,"{'latitude': '33.7494951', 'longitude': '-117.8732213', 'fipsCode': '06059'}",
61683,4686104,HighSchool,2020,116,Johnny Wilson,Calabasas,Arizona State,WR,78,224,4,0.9491,Calabasas,CA,USA,"{'latitude': '34.1446643', 'longitude': '-118.6440973', 'fipsCode': '06037'}",
61684,4692660,HighSchool,2020,117,Malachi Wideman,Venice,Tennessee,WR,76,197,4,0.9489,Venice,FL,USA,"{'latitude': '27.0999188', 'longitude': '-82.4543597', 'fipsCode': '12115'}",
61685,4692555,HighSchool,2020,118,Tyler Baron,Knoxville Catholic,Tennessee,SDE,77,256,4,0.9487,Knoxville,TN,USA,"{'latitude': '35.9603948', 'longitude': '-83.9210261', 'fipsCode': '47093'}",
61686,4429050,HighSchool,2020,119,Chris Morris,West Memphis,Texas A&M,OG,75,287,4,0.9482,West Memphis,AR,USA,"{'latitude': '35.1464797', 'longitude': '-90.1845388', 'fipsCode': '05035'}",
61687,4429101,HighSchool,2020,120,Jordan Botelho,St. Louis,Notre Dame,ILB,75,230,4,0.9478,Honolulu,HI,USA,"{'latitude': '21.304547', 'longitude': '-157.8556764', 'fipsCode': '15003'}",
61688,4429068,HighSchool,2020,121,Ethan Garbers,Corona Del Mar,Washington,PRO,75,193,4,0.9475,Newport Beach,CA,USA,"{'latitude': '33.6170092', 'longitude': '-117.9294401', 'fipsCode': '06059'}",
