_id,_athlete_id,_recruit_type,_year,_ranking,_name,_school,_committed_to,_position,_height,_weight,_stars,_rating,_city,_state_province,_country,_hometown_info,discriminator
22054,532121,HighSchool,2012,18,Trey Williams,Dekaney,Texas A&M,APB,68,175,5,0.9892,Houston,TX,USA,"{'latitude': '29.7589382', 'longitude': '-95.3676974', 'fipsCode': '48201'}",
22057,534312,HighSchool,2012,19,Adolphus Washington,Taft,Ohio State,WDE,76,245,5,0.9895,Cincinnati,OH,USA,"{'latitude': '39.1014537', 'longitude': '-84.5124602', 'fipsCode': '39061'}",
22055,-1019748,HighSchool,2012,20,Duke Johnson,Norland,Miami,APB,70,175,5,0.9894,Miami,FL,USA,"{'latitude': '25.7742658', 'longitude': '-80.1936589', 'fipsCode': '12086'}",
22059,537336,HighSchool,2012,21,Darius Hamilton,Don Bosco Prep,Rutgers,SDE,76,250,5,0.9892,Ramsey,NJ,USA,"{'latitude': '41.0573188', 'longitude': '-74.1409771', 'fipsCode': '34003'}",
22056,534670,HighSchool,2012,22,Josh Harvey-Clemons,Lowndes,Georgia,OLB,77,200,5,0.989,Valdosta,GA,USA,"{'latitude': '30.8327022', 'longitude': '-83.2784851', 'fipsCode': '13185'}",
22058,530394,HighSchool,2012,23,Tracy Howard,Miramar,Miami,CB,71,175,5,0.9887,Hollywood,FL,USA,"{'latitude': '26.0112014', 'longitude': '-80.1494901', 'fipsCode': '12011'}",
22060,-1038309,HighSchool,2012,24,Ellis McCarthy,Monrovia,UCLA,DT,77,315,5,0.9874,Monrovia,CA,USA,"{'latitude': '34.1483499', 'longitude': '-118.0014517', 'fipsCode': '06037'}",
22061,530289,HighSchool,2012,25,Ronald Darby,Potomac,Florida State,CB,71,174,5,0.9873,Oxon Hill,MD,USA,"{'latitude': '38.8035961', 'longitude': '-76.9896573', 'fipsCode': '24033'}",
22063,-1026464,HighSchool,2012,26,Gunner Kiel,Columbus East,Notre Dame,PRO,76,210,5,0.9878,Columbus,IN,USA,"{'latitude': '39.2014405', 'longitude': '-85.9213796', 'fipsCode': '18005'}",
22064,534409,HighSchool,2012,27,T.J. Yeldon,Daphne,Alabama,RB,74,205,5,0.9876,Daphne,AL,USA,"{'latitude': '30.6035255', 'longitude': '-87.9036047', 'fipsCode': '01003'}",
22062,-1028759,HighSchool,2012,28,Isaac Seumalo,Corvallis,Oregon State,OG,75,280,5,0.9876,Corvallis,OR,USA,"{'latitude': '44.5645659', 'longitude': '-123.2620435', 'fipsCode': '41003'}",
22065,-1010923,HighSchool,2012,29,Chris Casher,WP Davidson,Florida State,WDE,77,240,5,0.9867,Mobile,AL,USA,"{'latitude': '30.6943566', 'longitude': '-88.0430541', 'fipsCode': '01097'}",
22067,531010,HighSchool,2012,30,Nelson Agholor,Berkeley Prep,USC,ATH,73,185,5,0.9854,Tampa,FL,USA,"{'latitude': '27.9477595', 'longitude': '-82.458444', 'fipsCode': '12057'}",
22066,-1033012,HighSchool,2012,31,Andrus Peat,Corona Del Sol,Stanford,OT,79,305,5,0.9849,Tempe,AZ,USA,"{'latitude': '33.4255056', 'longitude': '-111.9400125', 'fipsCode': '04013'}",
22068,530449,HighSchool,2012,32,Rushel Shell,Hopewell,Pittsburgh,RB,72,215,5,0.9845,Aliquippa,PA,USA,"{'latitude': '40.6102386', 'longitude': '-80.267726', 'fipsCode': '42007'}",
22069,532115,HighSchool,2012,33,Thomas Johnson,Skyline,Texas A&M,WR,71,175,5,0.984,Dallas,TX,USA,"{'latitude': '32.7762719', 'longitude': '-96.7968559', 'fipsCode': '48113'}",
22071,534672,HighSchool,2012,34,Jordan Jenkins,Harris County,Georgia,WDE,75,242,5,0.9845,Hamilton,GA,USA,"{'latitude': '32.7579107', 'longitude': '-84.8749311', 'fipsCode': '13145'}",
22070,-1021705,HighSchool,2012,35,Channing Ward,Aberdeen,Ole Miss,WDE,75,250,5,0.9842,Aberdeen,MS,USA,"{'latitude': '33.8251139', 'longitude': '-88.5436553', 'fipsCode': '28095'}",
22072,,HighSchool,2012,36,Dante Fowler,Lakewood,Florida,WDE,75,258,5,0.9842,Saint Petersburg,FL,USA,"{'latitude': '27.7703796', 'longitude': '-82.6695085', 'fipsCode': '12103'}",
22073,530302,HighSchool,2012,37,Mario Pender,Island Coast,Florida State,RB,71,194,5,0.9836,Cape Coral,FL,USA,"{'latitude': '26.6059432', 'longitude': '-81.9806771', 'fipsCode': '12071'}",
22074,-1032989,HighSchool,2012,38,Joshua Garnett,Puyallup,Stanford,OG,77,304,4,0.9817,Puyallup,WA,USA,"{'latitude': '47.1849009', 'longitude': '-122.2921406', 'fipsCode': '53053'}",
22075,-1038275,HighSchool,2012,39,Devin Fuller,Old Tappan,UCLA,ATH,72,185,4,0.9805,Westwood,NJ,USA,"{'latitude': '40.9912087', 'longitude': '-74.0326395', 'fipsCode': '34003'}",
22077,535756,HighSchool,2012,40,Reggie Ragland,Bob Jones,Alabama,ILB,75,245,4,0.9809,Madison,AL,USA,"{'latitude': '34.6928726', 'longitude': '-86.7511427', 'fipsCode': '01089'}",
22076,535370,HighSchool,2012,41,Shaq Roland,Lexington,South Carolina,ATH,74,204,4,0.9808,Lexington,SC,USA,"{'latitude': '33.98390015', 'longitude': '-81.22601082617007', 'fipsCode': '45063'}",
22078,536514,HighSchool,2012,42,Deontay Greenberry,Washington Union,Houston,WR,75,184,4,0.9785,Fresno,CA,USA,"{'latitude': '36.7295295', 'longitude': '-119.70886126075588', 'fipsCode': '06019'}",
22080,535547,HighSchool,2012,43,Eli Harold,Ocean Lakes,Virginia,WDE,76,220,4,0.9802,Virginia Beach,VA,USA,"{'latitude': '36.8529841', 'longitude': '-75.9774183', 'fipsCode': '51810'}",
22079,535750,HighSchool,2012,44,Cyrus Jones,Gilman,Alabama,ATH,70,195,4,0.9788,Baltimore,MD,USA,"{'latitude': '39.2908816', 'longitude': '-76.610759', 'fipsCode': '24510'}",
22082,534458,HighSchool,2012,45,Amari Cooper,Northwestern,Alabama,WR,73,183,4,0.9776,Miami,FL,USA,"{'latitude': '25.7742658', 'longitude': '-80.1936589', 'fipsCode': '12086'}",
22085,-1020399,HighSchool,2012,46,Kyle Kalis,St. Edward,Michigan,OG,77,300,4,0.9775,Lakewood,OH,USA,"{'latitude': '41.4819932', 'longitude': '-81.7981908', 'fipsCode': '39035'}",
22084,545218,HighSchool,2012,47,Mike Davis,Stephenson,South Carolina,RB,71,195,4,0.9772,Stone Mountain,GA,USA,"{'latitude': '33.8080924', 'longitude': '-84.1706273', 'fipsCode': '13089'}",
22081,534457,HighSchool,2012,48,Chris Black,First Coast,Alabama,WR,71,175,4,0.9772,Jacksonville,FL,USA,"{'latitude': '30.3321838', 'longitude': '-81.655651', 'fipsCode': '12031'}",
22083,535268,HighSchool,2012,49,Zach Kline,San Ramon Valley,California,PRO,74,190,4,0.9771,Danville,CA,USA,"{'latitude': '37.8215929', 'longitude': '-121.9999606', 'fipsCode': '06013'}",
22087,,HighSchool,2012,50,Tee Shepard,Washington Union,,CB,72,173,4,0.9763,Fresno,CA,USA,"{'latitude': '36.7295295', 'longitude': '-119.70886126075588', 'fipsCode': '06019'}",
22086,531014,HighSchool,2012,51,Leonard Williams,Mainland,USC,SDE,77,265,4,0.9758,Daytona Beach,FL,USA,"{'latitude': '29.2108147', 'longitude': '-81.0228331', 'fipsCode': '12127'}",
22088,-1034786,HighSchool,2012,52,Kennedy Estelle,Dawson,Texas,OT,79,300,4,0.9747,Pearland,TX,USA,"{'latitude': '29.5639758', 'longitude': '-95.2864299', 'fipsCode': '48039'}",
22089,-1011778,HighSchool,2012,53,Jonathan Taylor,Jenkins County,Georgia,DT,76,317,4,0.974,Millen,GA,USA,"{'latitude': '32.8040512', 'longitude': '-81.9492812', 'fipsCode': '13165'}",
22092,-1034801,HighSchool,2012,54,Curtis Riser,DeSoto,Texas,OG,76,285,4,0.9737,DeSoto,TX,USA,"{'latitude': '32.6061241', 'longitude': '-96.865612653687', 'fipsCode': '48113'}",
22096,-1020455,HighSchool,2012,55,Ondre Pipkins,Park Hill,Michigan,DT,75,305,4,0.9735,Kansas City,MO,USA,"{'latitude': '39.100105', 'longitude': '-94.5781416', 'fipsCode': '29095'}",
22093,535927,HighSchool,2012,56,Brian Poole,Southeast,Florida,S,70,192,4,0.9735,Bradenton,FL,USA,"{'latitude': '27.4989278', 'longitude': '-82.5748194', 'fipsCode': '12081'}",
22090,535956,HighSchool,2012,57,DaVonte' Neal,Central,Notre Dame,ATH,69,170,4,0.9732,Paradise Valley,AZ,USA,"{'latitude': '33.5428006', 'longitude': '-111.9556001', 'fipsCode': '04013'}",
22091,535218,HighSchool,2012,58,Noor Davis,Leesburg,Stanford,OLB,76,233,4,0.9729,Leesburg,FL,USA,"{'latitude': '28.810823', 'longitude': '-81.8778582', 'fipsCode': '12069'}",
22094,-1009874,HighSchool,2012,59,Jessamen Dunker,Boynton Beach Community,Florida,OG,77,315,4,0.9728,Boynton Beach,FL,USA,"{'latitude': '26.5256179', 'longitude': '-80.0666026', 'fipsCode': '12099'}",
22095,530997,HighSchool,2012,60,Jabari Ruffin,Downey,USC,OLB,75,245,4,0.9725,Downey,CA,USA,"{'latitude': '33.942215', 'longitude': '-118.1235646', 'fipsCode': '06037'}",
22098,531005,HighSchool,2012,61,Max Tuerk,Santa Margarita Catholic,USC,OT,78,281,4,0.9703,Rancho Santa Margarita,CA,USA,"{'latitude': '33.6408845', 'longitude': '-117.6029341', 'fipsCode': '06059'}",
22100,531008,HighSchool,2012,62,Zach Banner,Lakes,USC,OT,81,330,4,0.9703,Lakewood,WA,USA,"{'latitude': '47.1714085', 'longitude': '-122.5164', 'fipsCode': '53053'}",
22097,-1000921,HighSchool,2012,63,Geno Smith,St. Pius X,Alabama,CB,71,185,4,0.9702,Atlanta,GA,USA,"{'latitude': '33.7490987', 'longitude': '-84.3901849', 'fipsCode': '13121'}",
22102,-1004750,HighSchool,2012,64,Javonte Magee,Sam Houston,Baylor,DT,78,264,4,0.97,San Antonio,TX,USA,"{'latitude': '29.4246002', 'longitude': '-98.4951405', 'fipsCode': '48029'}",
22099,-1007831,HighSchool,2012,65,Yuri Wright,Don Bosco Prep,Colorado,CB,74,180,4,0.969,Ramsey,NJ,USA,"{'latitude': '41.0573188', 'longitude': '-74.1409771', 'fipsCode': '34003'}",
22103,535214,HighSchool,2012,66,Alex Carter,Briar Woods,Stanford,S,73,182,4,0.9689,Ashburn,VA,USA,"{'latitude': '39.0437192', 'longitude': '-77.4874899', 'fipsCode': '51107'}",
22101,533322,HighSchool,2012,67,Ifeadi Odenigbo,Centerville,Northwestern,OLB,75,212,4,0.9688,Dayton,OH,USA,"{'latitude': '39.7589478', 'longitude': '-84.1916069', 'fipsCode': '39113'}",
22104,530291,HighSchool,2012,68,Ukeme Eligwe,Stone Mountain,Florida State,OLB,75,225,4,0.9664,Stone Mountain,GA,USA,"{'latitude': '33.8080924', 'longitude': '-84.1706273', 'fipsCode': '13089'}",
22105,531078,HighSchool,2012,69,Cayleb Jones,Austin High,Texas,WR,75,198,4,0.9657,Austin,TX,USA,"{'latitude': '30.2711286', 'longitude': '-97.7436995', 'fipsCode': '48453'}",
22106,-1038915,HighSchool,2012,70,Jordan Simmons,Crespi,USC,OG,76,330,4,0.9654,Encino,CA,USA,"{'latitude': '34.1591324', 'longitude': '-118.5016166', 'fipsCode': '06037'}",
22107,534596,HighSchool,2012,71,Carlos Watkins,Chase,Clemson,DT,76,290,4,0.9644,Forest City,NC,USA,"{'latitude': '35.3340108', 'longitude': '-81.8651028', 'fipsCode': '37161'}",
22127,532074,HighSchool,2012,72,LaDarrell McNeil,Wilmer-Hutchins,Tennessee,S,73,195,4,0.9663,Dallas,TX,USA,"{'latitude': '32.7762719', 'longitude': '-96.7968559', 'fipsCode': '48113'}",
22110,534669,HighSchool,2012,73,Todd Gurley,Tarboro,Georgia,RB,73,209,4,0.9654,Tarboro,NC,USA,"{'latitude': '35.8968236', 'longitude': '-77.5358049', 'fipsCode': '37065'}",
22108,-1003668,HighSchool,2012,74,Avery Young,Palm Beach Gardens,Auburn,OT,78,281,4,0.965,Palm Beach Gardens,FL,USA,"{'latitude': '26.8418256', 'longitude': '-80.13590694666684', 'fipsCode': '12099'}",
22109,534464,HighSchool,2012,75,Alex Ross,Jenks,Oklahoma,RB,74,213,4,0.9647,Jenks,OK,USA,"{'latitude': '36.0228734', 'longitude': '-95.9683278', 'fipsCode': '40143'}",
22111,-1020414,HighSchool,2012,76,Joe Bolden,Colerain,Michigan,ILB,75,220,4,0.9646,Cincinnati,OH,USA,"{'latitude': '39.1014537', 'longitude': '-84.5124602', 'fipsCode': '39061'}",
22115,535931,HighSchool,2012,77,Kent Taylor,Land O' Lakes,Florida,TE,77,210,4,0.9635,Land O Lakes,FL,USA,"{'latitude': '28.2188992', 'longitude': '-82.4575938', 'fipsCode': '12101'}",
22112,534454,HighSchool,2012,78,Ryan Anderson,Daphne,Alabama,OLB,75,250,4,0.9634,Daphne,AL,USA,"{'latitude': '30.6035255', 'longitude': '-87.9036047', 'fipsCode': '01003'}",
22113,534578,HighSchool,2012,79,Germone Hopper,Phillip O. Berry Academy,Clemson,WR,71,175,4,0.9632,Charlotte,NC,USA,"{'latitude': '35.2272', 'longitude': '-80.843083', 'fipsCode': '37119'}",
22114,534450,HighSchool,2012,80,Durron Neal,DeSmet,Oklahoma,WR,73,180,4,0.9629,Saint Louis,MO,USA,"{'latitude': '38.6264178', 'longitude': '-90.1998378', 'fipsCode': '29510'}",
22119,-1020451,HighSchool,2012,81,Erik Magnuson,La Costa Canyon,Michigan,OT,78,275,4,0.9624,Encinitas,CA,USA,"{'latitude': '33.0369867', 'longitude': '-117.2919818', 'fipsCode': '06073'}",
22120,535181,HighSchool,2012,82,Bryce Treggs,St. John Bosco,California,WR,71,170,4,0.9621,Bellflower,CA,USA,"{'latitude': '33.8825705', 'longitude': '-118.1167679', 'fipsCode': '06037'}",
22116,-1027122,HighSchool,2012,83,Tommy Schutt,Glenbard West,Ohio State,DT,74,300,4,0.9619,Glen Ellyn,IL,USA,"{'latitude': '41.8775293', 'longitude': '-88.0670118', 'fipsCode': '17043'}",
22117,,HighSchool,2012,84,Barry J. Sanders,Heritage Hall,Stanford,APB,69,180,4,0.9612,Oklahoma City,OK,USA,"{'latitude': '35.4729886', 'longitude': '-97.5170536', 'fipsCode': '40109'}",
22118,-1003747,HighSchool,2012,85,Ricky Parks,Callaway,Auburn,TE,76,235,4,0.9609,Hogansville,GA,USA,"{'latitude': '33.1731769', 'longitude': '-84.914936', 'fipsCode': '13285'}",
22121,530859,HighSchool,2012,86,Bralon Addison,Hightower,Oregon,WR,70,182,4,0.9602,Missouri City,TX,USA,"{'latitude': '29.6185669', 'longitude': '-95.5377215', 'fipsCode': '48157'}",
22122,535961,HighSchool,2012,87,Elijah Shumate,Don Bosco Prep,Notre Dame,S,73,185,4,0.9595,Ramsey,NJ,USA,"{'latitude': '41.0573188', 'longitude': '-74.1409771', 'fipsCode': '34003'}",
22126,535857,HighSchool,2012,88,Aaron Burbridge,Harrison,Michigan State,WR,73,190,4,0.959,Farmington,MI,USA,"{'latitude': '42.4644795', 'longitude': '-83.3763219', 'fipsCode': '27037'}",
22124,-1027190,HighSchool,2012,89,Se'Von Pittman,McKinley,Ohio State,WDE,77,235,4,0.9582,Canton,OH,USA,"{'latitude': '40.7989522', 'longitude': '-81.3784445', 'fipsCode': '39151'}",
22123,-1016561,HighSchool,2012,91,Kwon Alexander,Oxford,LSU,OLB,74,210,4,0.9572,Oxford,AL,USA,"{'latitude': '33.5853695', 'longitude': '-85.91428175037092', 'fipsCode': '01121'}",
22125,534579,HighSchool,2012,92,Travis Blanks,North Florida Christian,Clemson,S,73,195,4,0.9567,Tallahassee,FL,USA,"{'latitude': '30.4380832', 'longitude': '-84.2809332', 'fipsCode': '12073'}",
22131,-1032997,HighSchool,2012,93,Aziz Shittu,Buhach Colony,Stanford,DT,75,275,4,0.9566,Atwater,CA,USA,"{'latitude': '37.3477174', 'longitude': '-120.609084', 'fipsCode': '06047'}",
22132,534289,HighSchool,2012,94,Bri'onte Dunn,GlenOak,Ohio State,RB,74,218,4,0.9564,Canton,OH,USA,"{'latitude': '40.7989522', 'longitude': '-81.3784445', 'fipsCode': '39151'}",
22133,-1034759,HighSchool,2012,95,Shiro Davis,Woodlawn,Texas,OLB,75,220,4,0.9563,Shreveport,LA,USA,"{'latitude': '32.5221828', 'longitude': '-93.7651944', 'fipsCode': '22017'}",
22136,530921,HighSchool,2012,96,JaQuay Savage,Sandy Creek,Auburn,WR,76,200,4,0.9558,Tyrone,GA,USA,"{'latitude': '33.4713249', 'longitude': '-84.5972005', 'fipsCode': '13113'}",
22128,-1003644,HighSchool,2012,97,Jordan Diamond,Simeon,Auburn,OT,78,290,4,0.9557,Chicago,IL,USA,"{'latitude': '41.8755616', 'longitude': '-87.6244212', 'fipsCode': '17031'}",
22135,-1043813,HighSchool,2012,98,Dan Voltz,Barrington,Wisconsin,OG,76,285,4,0.9557,Barrington,IL,USA,"{'latitude': '42.1539141', 'longitude': '-88.1361888', 'fipsCode': '17031'}",
22129,534448,HighSchool,2012,99,Sterling Shepard,Heritage Hall,Oklahoma,WR,71,180,4,0.9551,Oklahoma City,OK,USA,"{'latitude': '35.4729886', 'longitude': '-97.5170536', 'fipsCode': '40109'}",
22130,,HighSchool,2012,100,Angelo Jean-Louis,Palm Beach Central,Miami,WR,72,180,4,0.9546,West Palm Beach,FL,USA,"{'latitude': '26.715364', 'longitude': '-80.0532942', 'fipsCode': '12099'}",
22134,-1022388,HighSchool,2012,101,Evan Boehm,Lee's Summit West,Missouri,OG,75,290,4,0.9539,Lees Summit,MO,USA,"{'latitude': '38.9107156', 'longitude': '-94.3821295', 'fipsCode': '29095'}",
22141,535325,HighSchool,2012,102,Cyler Miles,Mullen,Washington,DUAL,76,215,4,0.9536,Denver,CO,USA,"{'latitude': '39.7392364', 'longitude': '-104.9848623', 'fipsCode': '08031'}",
22138,531012,HighSchool,2012,103,Jalen Cope-Fitzpatrick,Whitney,USC,TE,77,235,4,0.9534,Rocklin,CA,USA,"{'latitude': '38.7907339', 'longitude': '-121.2357828', 'fipsCode': '06061'}",
22143,531009,HighSchool,2012,104,Darreus Rogers,Carson Senior,USC,WR,74,200,4,0.9533,Carson,CA,USA,"{'latitude': '33.8322043', 'longitude': '-118.2517547', 'fipsCode': '06037'}",
22142,532112,HighSchool,2012,105,De'Vante Harris,Horn,Texas A&M,CB,71,170,4,0.9533,Mesquite,TX,USA,"{'latitude': '32.7666103', 'longitude': '-96.599472', 'fipsCode': '48113'}",
22139,530877,HighSchool,2012,106,Byron Marshall,Valley Christian,Oregon,RB,70,195,4,0.9531,San Jose,CA,USA,"{'latitude': '37.3361905', 'longitude': '-121.8905833', 'fipsCode': '06085'}",
22140,-1035892,HighSchool,2012,107,Michael Starts,La Vega,Texas Tech,OT,77,285,4,0.953,Waco,TX,USA,"{'latitude': '31.549333', 'longitude': '-97.1466695', 'fipsCode': '48309'}",
22137,534397,HighSchool,2012,108,Dillon Lee,Buford,Alabama,OLB,76,235,4,0.9528,Buford,GA,USA,"{'latitude': '34.1206564', 'longitude': '-84.0043513', 'fipsCode': '13135'}",
22144,531088,HighSchool,2012,109,Kendall Sanders,Athens,Texas,CB,73,188,4,0.9519,Athens,TX,USA,"{'latitude': '32.2044416', 'longitude': '-95.854914', 'fipsCode': '48213'}",
22146,-1000965,HighSchool,2012,110,Tyler Hayes,Thomasville,Alabama,OLB,75,215,4,0.9487,Thomasville,AL,USA,"{'latitude': '31.9134859', 'longitude': '-87.7358367', 'fipsCode': '01025'}",
22147,535922,HighSchool,2012,110,Marcus Maye,Holy Trinity Episcopal Academy,Florida,OLB,73,195,4,0.9512,Melbourne,FL,USA,"{'latitude': '28.0836269', 'longitude': '-80.6081089', 'fipsCode': '12009'}",
22148,-1026398,HighSchool,2012,111,Sheldon Day,Warren Central,Notre Dame,DT,74,286,4,0.9509,Indianapolis,IN,USA,"{'latitude': '39.7683331', 'longitude': '-86.1583502', 'fipsCode': '18097'}",
22145,-1000965,HighSchool,2012,112,Tyler Hayes,Thomasville,Alabama,OLB,75,215,4,0.9507,Thomasville,AL,USA,"{'latitude': '31.9134859', 'longitude': '-87.7358367', 'fipsCode': '01025'}",
22152,-1020456,HighSchool,2012,113,James Ross,St. Mary's,Michigan,ILB,73,215,4,0.9499,West Bloomfield,MI,USA,"{'latitude': '42.5679', 'longitude': '-83.3733', 'fipsCode': '36069'}",
22150,531770,HighSchool,2012,114,Anthony Alford,Petal,Southern Mississippi,DUAL,72,200,4,0.9482,Petal,MS,USA,"{'latitude': '31.3465627', 'longitude': '-89.2600605', 'fipsCode': '28035'}",
22149,531251,HighSchool,2012,115,Devonte Fields,Martin,TCU,SDE,76,225,4,0.9497,Arlington,TX,USA,"{'latitude': '32.701938999999996', 'longitude': '-97.10562379033699', 'fipsCode': '48439'}",
22154,-1041044,HighSchool,2012,116,Kwontie Moore,Norfolk Christian,Virginia,ILB,73,243,4,0.9493,Norfolk,VA,USA,"{'latitude': '36.8462923', 'longitude': '-76.2929252', 'fipsCode': '51710'}",
22156,-1019717,HighSchool,2012,117,Jelani Hamilton,St. Thomas Aquinas,Miami,SDE,76,265,4,0.949,Fort Lauderdale,FL,USA,"{'latitude': '26.1223084', 'longitude': '-80.1433786', 'fipsCode': '12011'}",
22155,534576,HighSchool,2012,118,P.J. Williams,Vanguard,Florida State,S,73,170,4,0.9487,Ocala,FL,USA,"{'latitude': '29.1871986', 'longitude': '-82.1400923', 'fipsCode': '12083'}",
22151,531075,HighSchool,2012,119,Peter Jinkens,Skyline,Texas,OLB,73,200,4,0.9486,Dallas,TX,USA,"{'latitude': '32.7762719', 'longitude': '-96.7968559', 'fipsCode': '48113'}",
22153,530527,HighSchool,2012,120,Joel Caleb,Clover Hill,Virginia Tech,WR,75,203,4,0.9485,Midlothian,VA,USA,"{'latitude': '37.5062673', 'longitude': '-77.649268', 'fipsCode': '51041'}",
22157,-1022101,HighSchool,2012,121,Quay Evans,Morton,Mississippi State,DT,75,305,4,0.9459,Morton,MS,USA,"{'latitude': '32.3537557', 'longitude': '-89.6545171', 'fipsCode': '28123'}",
22159,534304,HighSchool,2012,122,Armani Reeves,Catholic Memorial,Ohio State,CB,71,180,4,0.9478,West Roxbury,MA,USA,"{'latitude': '42.2792649', 'longitude': '-71.1494972', 'fipsCode': '25025'}",
22160,,HighSchool,2012,123,Tanner Mangum,Eagle,BYU,PRO,75,190,4,0.9475,Eagle,ID,USA,"{'latitude': '43.6954424', 'longitude': '-116.3540138', 'fipsCode': '16001'}",
22158,-1035195,HighSchool,2012,124,Matt Davis,Klein Forest,Texas A&M,DUAL,74,211,4,0.947,Houston,TX,USA,"{'latitude': '29.7589382', 'longitude': '-95.3676974', 'fipsCode': '48201'}",
22164,-1026408,HighSchool,2012,125,Ronnie Stanley,Bishop Gorman,Notre Dame,OT,78,285,4,0.9462,Las Vegas,NV,USA,"{'latitude': '36.1672559', 'longitude': '-115.1485163', 'fipsCode': '32003'}",
22162,530405,HighSchool,2012,126,Tyriq McCord,Jefferson,Miami,WDE,75,220,4,0.9443,Tampa,FL,USA,"{'latitude': '27.9477595', 'longitude': '-82.458444', 'fipsCode': '12057'}",
22165,535151,HighSchool,2012,127,Chris Wormley,Whitmer,Michigan,SDE,77,250,4,0.9456,Toledo,OH,USA,"{'latitude': '41.6786754', 'longitude': '-83.5127283', 'fipsCode': '39095'}",
22166,535744,HighSchool,2012,128,Kenyan Drake,Hillgrove,Alabama,APB,73,187,4,0.9454,Powder Springs,GA,USA,"{'latitude': '33.8595492', 'longitude': '-84.683824', 'fipsCode': '13067'}",
22163,530311,HighSchool,2012,129,Deon Bush,Columbus,Miami,S,73,176,4,0.9452,Miami,FL,USA,"{'latitude': '25.7742658', 'longitude': '-80.1936589', 'fipsCode': '12086'}",
